release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,date,location,location_name
2020-10-02,IA,202039,201921,70,21,3718,14,,,,,,,0.56482,0.56482,2019-05-25,19,Iowa
2020-10-02,ID,202039,201921,70,2,1011,4,,,,,,,0.197824,0.197824,2019-05-25,16,Idaho
2020-10-02,IL,202039,201921,70,370,38076,80,,,,,,,0.971741,0.971741,2019-05-25,17,Illinois
2020-10-02,IN,202039,201921,70,30,2979,18,,,,,,,1.00705,1.00705,2019-05-25,18,Indiana
2020-10-02,KS,202039,201921,70,91,11038,22,,,,,,,0.824425,0.824425,2019-05-25,20,Kansas
2020-10-02,KY,202039,201921,70,28,6663,18,,,,,,,0.420231,0.420231,2019-05-25,21,Kentucky
2020-10-02,LA,202039,201921,70,1234,49985,93,,,,,,,2.46874,2.46874,2019-05-25,22,Louisiana
2020-10-02,MA,202039,201921,70,556,50599,47,,,,,,,1.09884,1.09884,2019-05-25,25,Massachusetts
2020-10-02,MD,202039,201921,70,49,6447,18,,,,,,,0.760043,0.760043,2019-05-25,24,Maryland
2020-10-02,ME,202039,201921,70,124,13061,35,,,,,,,0.949391,0.949391,2019-05-25,23,Maine
2020-10-02,MI,202039,201921,70,148,20924,77,,,,,,,0.707322,0.707322,2019-05-25,26,Michigan
2020-10-02,MN,202039,201921,70,123,5827,22,,,,,,,2.11086,2.11086,2019-05-25,27,Minnesota
2020-10-02,MO,202039,201921,70,10,1871,15,,,,,,,0.534474,0.534474,2019-05-25,29,Missouri
2020-10-02,MS,202039,201921,70,265,14092,43,,,,,,,1.8805,1.8805,2019-05-25,28,Mississippi
2020-10-02,MT,202039,201921,70,59,7173,31,,,,,,,0.822529,0.822529,2019-05-25,30,Montana
2020-10-02,US,202039,201921,70,15763,1123869,2224,4601.0,5234.0,,3214.0,1347.0,1367.0,1.42123,1.40257,2019-05-25,US,US
2020-10-02,NC,202039,201921,70,734,102184,146,,,,,,,0.718312,0.718312,2019-05-25,37,North Carolina
2020-10-02,ND,202039,201921,70,65,3290,10,,,,,,,1.97568,1.97568,2019-05-25,38,North Dakota
2020-10-02,NE,202039,201921,70,113,7876,42,,,,,,,1.43474,1.43474,2019-05-25,31,Nebraska
2020-10-02,NH,202039,201921,70,12,2332,15,,,,,,,0.51458,0.51458,2019-05-25,33,New Hampshire
2020-10-02,NJ,202039,201921,70,698,31811,37,,,,,,,2.19421,2.19421,2019-05-25,34,New Jersey
2020-10-02,NM,202039,201921,70,190,17104,43,,,,,,,1.11085,1.11085,2019-05-25,35,New Mexico
2020-10-02,NV,202039,201921,70,98,9038,27,,,,,,,1.08431,1.08431,2019-05-25,32,Nevada
2020-10-02,OH,202039,201921,70,82,12227,38,,,,,,,0.670647,0.670647,2019-05-25,39,Ohio
2020-10-02,OK,202039,201921,70,63,5206,13,,,,,,,1.21014,1.21014,2019-05-25,40,Oklahoma
2020-10-02,OR,202039,201921,70,309,34539,70,,,,,,,0.894641,0.894641,2019-05-25,41,Oregon
2020-10-02,PA,202039,201921,70,437,48659,106,,,,,,,0.898087,0.898087,2019-05-25,42,Pennsylvania
2020-10-02,RI,202039,201921,70,11,4268,23,,,,,,,0.257732,0.257732,2019-05-25,44,Rhode Island
2020-10-02,SC,202039,201921,70,186,14211,24,,,,,,,1.30885,1.30885,2019-05-25,45,South Carolina
2020-10-02,SD,202039,201921,70,111,15663,30,,,,,,,0.708676,0.708676,2019-05-25,46,South Dakota
2020-10-02,TN,202039,201921,70,30,4872,49,,,,,,,0.615764,0.615764,2019-05-25,47,Tennessee
2020-10-02,TX,202039,201921,70,507,17519,66,,,,,,,2.894,2.894,2019-05-25,48,Texas
2020-10-02,UT,202039,201921,70,379,18786,53,,,,,,,2.01746,2.01746,2019-05-25,49,Utah
2020-10-02,VA,202039,201921,70,1444,94415,135,,,,,,,1.52942,1.52942,2019-05-25,51,Virginia
2020-10-02,VT,202039,201921,70,50,5089,12,,,,,,,0.982511,0.982511,2019-05-25,50,Vermont
2020-10-02,WA,202039,201921,70,22,4333,12,,,,,,,0.507731,0.507731,2019-05-25,53,Washington
2020-10-02,WI,202039,201921,70,241,20773,37,,,,,,,1.16016,1.16016,2019-05-25,55,Wisconsin
2020-10-02,WV,202039,201921,70,47,8291,25,,,,,,,0.56688,0.56688,2019-05-25,54,West Virginia
2020-10-02,WY,202039,201921,70,3,2437,12,,,,,,,0.123102,0.123102,2019-05-25,56,Wyoming
2020-10-02,AK,202039,201922,69,159,4243,17,,,,,,,3.74735,3.74735,2019-06-01,02,Alaska
2020-10-02,AL,202039,201922,69,549,39890,79,,,,,,,1.37628,1.37628,2019-06-01,01,Alabama
2020-10-02,AR,202039,201922,69,10,1131,6,,,,,,,0.884173,0.884173,2019-06-01,05,Arkansas
2020-10-02,AZ,202039,201922,69,327,13568,46,,,,,,,2.41008,2.41008,2019-06-01,04,Arizona
2020-10-02,CA,202039,201922,69,620,36696,80,,,,,,,1.68956,1.68956,2019-06-01,06,California
2020-10-02,CO,202039,201922,69,769,36124,72,,,,,,,2.12878,2.12878,2019-06-01,08,Colorado
2020-10-02,CT,202039,201922,69,6,1174,9,,,,,,,0.511073,0.511073,2019-06-01,09,Connecticut
2020-10-02,DC,202039,201922,69,192,11893,6,,,,,,,1.6144,1.6144,2019-06-01,11,District of Columbia
2020-10-02,DE,202039,201922,69,0,1066,5,,,,,,,0.0,0.0,2019-06-01,10,Delaware
2020-10-02,GA,202039,201922,69,1348,77225,91,,,,,,,1.74555,1.74555,2019-06-01,13,Georgia
2020-10-02,HI,202039,201922,69,26,1103,17,,,,,,,2.35721,2.35721,2019-06-01,15,Hawaii
2020-10-02,IA,202039,201922,69,17,3317,15,,,,,,,0.512511,0.512511,2019-06-01,19,Iowa
2020-10-02,ID,202039,201922,69,2,699,3,,,,,,,0.286123,0.286123,2019-06-01,16,Idaho
2020-10-02,IL,202039,201922,69,281,30633,78,,,,,,,0.917311,0.917311,2019-06-01,17,Illinois
2020-10-02,IN,202039,201922,69,39,2465,17,,,,,,,1.58215,1.58215,2019-06-01,18,Indiana
2020-10-02,KS,202039,201922,69,83,11208,21,,,,,,,0.740542,0.740542,2019-06-01,20,Kansas
2020-10-02,KY,202039,201922,69,31,6160,17,,,,,,,0.503247,0.503247,2019-06-01,21,Kentucky
2020-10-02,LA,202039,201922,69,1155,49520,95,,,,,,,2.33239,2.33239,2019-06-01,22,Louisiana
2020-10-02,MA,202039,201922,69,439,32679,33,,,,,,,1.34337,1.34337,2019-06-01,25,Massachusetts
2020-10-02,MD,202039,201922,69,37,4020,13,,,,,,,0.920398,0.920398,2019-06-01,24,Maryland
2020-10-02,ME,202039,201922,69,119,12428,35,,,,,,,0.957515,0.957515,2019-06-01,23,Maine
2020-10-02,MI,202039,201922,69,140,20228,77,,,,,,,0.69211,0.69211,2019-06-01,26,Michigan
2020-10-02,MN,202039,201922,69,102,4753,21,,,,,,,2.14601,2.14601,2019-06-01,27,Minnesota
2020-10-02,MO,202039,201922,69,4,1584,14,,,,,,,0.252525,0.252525,2019-06-01,29,Missouri
2020-10-02,MS,202039,201922,69,314,16254,47,,,,,,,1.93183,1.93183,2019-06-01,28,Mississippi
2020-10-02,MT,202039,201922,69,51,7535,32,,,,,,,0.676841,0.676841,2019-06-01,30,Montana
2020-10-02,US,202039,201922,69,14776,1052737,2196,4442.0,4660.0,,3094.0,1279.0,1301.0,1.39258,1.40358,2019-06-01,US,US
2020-10-02,NC,202039,201922,69,707,100079,145,,,,,,,0.706442,0.706442,2019-06-01,37,North Carolina
2020-10-02,ND,202039,201922,69,37,3382,10,,,,,,,1.09403,1.09403,2019-06-01,38,North Dakota
2020-10-02,NE,202039,201922,69,105,7675,41,,,,,,,1.36808,1.36808,2019-06-01,31,Nebraska
2020-10-02,NH,202039,201922,69,8,1779,15,,,,,,,0.449691,0.449691,2019-06-01,33,New Hampshire
2020-10-02,NJ,202039,201922,69,746,32704,43,,,,,,,2.28107,2.28107,2019-06-01,34,New Jersey
2020-10-02,NM,202039,201922,69,174,15605,41,,,,,,,1.11503,1.11503,2019-06-01,35,New Mexico
2020-10-02,NV,202039,201922,69,80,8788,28,,,,,,,0.910332,0.910332,2019-06-01,32,Nevada
2020-10-02,OH,202039,201922,69,64,9402,31,,,,,,,0.680706,0.680706,2019-06-01,39,Ohio
2020-10-02,OK,202039,201922,69,35,5272,13,,,,,,,0.663885,0.663885,2019-06-01,40,Oklahoma
2020-10-02,OR,202039,201922,69,319,34170,70,,,,,,,0.933567,0.933567,2019-06-01,41,Oregon
2020-10-02,PA,202039,201922,69,474,49761,109,,,,,,,0.952553,0.952553,2019-06-01,42,Pennsylvania
2020-10-02,RI,202039,201922,69,6,3469,23,,,,,,,0.172961,0.172961,2019-06-01,44,Rhode Island
2020-10-02,SC,202039,201922,69,184,14683,24,,,,,,,1.25315,1.25315,2019-06-01,45,South Carolina
2020-10-02,SD,202039,201922,69,0,0,0,,,,,,,0.0,0.0,2019-06-01,46,South Dakota
2020-10-02,TN,202039,201922,69,49,4845,51,,,,,,,1.01135,1.01135,2019-06-01,47,Tennessee
2020-10-02,TX,202039,201922,69,442,19918,99,,,,,,,2.2191,2.2191,2019-06-01,48,Texas
2020-10-02,UT,202039,201922,69,426,17480,53,,,,,,,2.43707,2.43707,2019-06-01,49,Utah
2020-10-02,VA,202039,201922,69,1407,96769,138,,,,,,,1.45398,1.45398,2019-06-01,51,Virginia
2020-10-02,VT,202039,201922,69,50,5065,12,,,,,,,0.987167,0.987167,2019-06-01,50,Vermont
2020-10-02,WA,202039,201922,69,23,3849,9,,,,,,,0.597558,0.597558,2019-06-01,53,Washington
2020-10-02,WI,202039,201922,69,245,20271,37,,,,,,,1.20862,1.20862,2019-06-01,55,Wisconsin
2020-10-02,WV,202039,201922,69,31,5938,19,,,,,,,0.522061,0.522061,2019-06-01,54,West Virginia
2020-10-02,WY,202039,201922,69,3,2077,13,,,,,,,0.144439,0.144439,2019-06-01,56,Wyoming
2020-10-02,AK,202039,201923,68,26,4039,17,,,,,,,0.643724,0.643724,2019-06-08,02,Alaska
2020-10-02,AL,202039,201923,68,472,39987,81,,,,,,,1.18038,1.18038,2019-06-08,01,Alabama
2020-10-02,AR,202039,201923,68,25,1563,7,,,,,,,1.59949,1.59949,2019-06-08,05,Arkansas
2020-10-02,AZ,202039,201923,68,268,13635,45,,,,,,,1.96553,1.96553,2019-06-08,04,Arizona
2020-10-02,CA,202039,201923,68,579,37777,76,,,,,,,1.53268,1.53268,2019-06-08,06,California
2020-10-02,CO,202039,201923,68,864,40355,72,,,,,,,2.141,2.141,2019-06-08,08,Colorado
2020-10-02,CT,202039,201923,68,0,408,5,,,,,,,0.0,0.0,2019-06-08,09,Connecticut
2020-10-02,DC,202039,201923,68,232,13507,6,,,,,,,1.71763,1.71763,2019-06-08,11,District of Columbia
2020-10-02,DE,202039,201923,68,0,1318,5,,,,,,,0.0,0.0,2019-06-08,10,Delaware
2020-10-02,GA,202039,201923,68,1090,77864,92,,,,,,,1.39988,1.39988,2019-06-08,13,Georgia
2020-10-02,HI,202039,201923,68,30,1258,16,,,,,,,2.38474,2.38474,2019-06-08,15,Hawaii
2020-10-02,IA,202039,201923,68,11,3451,12,,,,,,,0.318748,0.318748,2019-06-08,19,Iowa
2020-10-02,ID,202039,201923,68,1,364,2,,,,,,,0.274725,0.274725,2019-06-08,16,Idaho
2020-10-02,IL,202039,201923,68,243,29955,76,,,,,,,0.811217,0.811217,2019-06-08,17,Illinois
2020-10-02,IN,202039,201923,68,26,2585,17,,,,,,,1.0058,1.0058,2019-06-08,18,Indiana
2020-10-02,KS,202039,201923,68,88,10961,20,,,,,,,0.802846,0.802846,2019-06-08,20,Kansas
2020-10-02,KY,202039,201923,68,21,6131,16,,,,,,,0.342522,0.342522,2019-06-08,21,Kentucky
2020-10-02,LA,202039,201923,68,1006,48240,94,,,,,,,2.08541,2.08541,2019-06-08,22,Louisiana
2020-10-02,MA,202039,201923,68,466,46351,43,,,,,,,1.00537,1.00537,2019-06-08,25,Massachusetts
2020-10-02,MD,202039,201923,68,33,4442,15,,,,,,,0.742909,0.742909,2019-06-08,24,Maryland
2020-10-02,ME,202039,201923,68,107,12691,35,,,,,,,0.843117,0.843117,2019-06-08,23,Maine
2020-10-02,MI,202039,201923,68,144,23017,78,,,,,,,0.625625,0.625625,2019-06-08,26,Michigan
2020-10-02,MN,202039,201923,68,98,5529,21,,,,,,,1.77247,1.77247,2019-06-08,27,Minnesota
2020-10-02,MO,202039,201923,68,6,1748,14,,,,,,,0.343249,0.343249,2019-06-08,29,Missouri
2020-10-02,MS,202039,201923,68,224,15903,48,,,,,,,1.40854,1.40854,2019-06-08,28,Mississippi
2020-10-02,MT,202039,201923,68,45,5992,26,,,,,,,0.751001,0.751001,2019-06-08,30,Montana
2020-10-02,US,202039,201923,68,13451,1086961,2258,3937.0,4115.0,,2952.0,1242.0,1205.0,1.21697,1.23749,2019-06-08,US,US
2020-10-02,NC,202039,201923,68,587,93983,141,,,,,,,0.624581,0.624581,2019-06-08,37,North Carolina
2020-10-02,ND,202039,201923,68,45,3208,11,,,,,,,1.40274,1.40274,2019-06-08,38,North Dakota
2020-10-02,NE,202039,201923,68,82,7501,40,,,,,,,1.09319,1.09319,2019-06-08,31,Nebraska
2020-10-02,NH,202039,201923,68,15,1609,13,,,,,,,0.932256,0.932256,2019-06-08,33,New Hampshire
2020-10-02,NJ,202039,201923,68,631,31805,43,,,,,,,1.98396,1.98396,2019-06-08,34,New Jersey
2020-10-02,NM,202039,201923,68,134,14759,42,,,,,,,0.907921,0.907921,2019-06-08,35,New Mexico
2020-10-02,NV,202039,201923,68,95,9416,28,,,,,,,1.00892,1.00892,2019-06-08,32,Nevada
2020-10-02,OH,202039,201923,68,88,11366,33,,,,,,,0.774239,0.774239,2019-06-08,39,Ohio
2020-10-02,OK,202039,201923,68,21,4237,13,,,,,,,0.495634,0.495634,2019-06-08,40,Oklahoma
2020-10-02,OR,202039,201923,68,260,35320,70,,,,,,,0.736127,0.736127,2019-06-08,41,Oregon
2020-10-02,PA,202039,201923,68,391,49035,126,,,,,,,0.79739,0.79739,2019-06-08,42,Pennsylvania
2020-10-02,RI,202039,201923,68,2,3780,22,,,,,,,0.0529101,0.0529101,2019-06-08,44,Rhode Island
2020-10-02,SC,202039,201923,68,143,13290,24,,,,,,,1.076,1.076,2019-06-08,45,South Carolina
2020-10-02,SD,202039,201923,68,106,15888,30,,,,,,,0.66717,0.66717,2019-06-08,46,South Dakota
2020-10-02,TN,202039,201923,68,33,5028,48,,,,,,,0.656325,0.656325,2019-06-08,47,Tennessee
2020-10-02,TX,202039,201923,68,474,21463,95,,,,,,,2.20845,2.20845,2019-06-08,48,Texas
2020-10-02,UT,202039,201923,68,369,17466,53,,,,,,,2.11268,2.11268,2019-06-08,49,Utah
2020-10-02,VA,202039,201923,68,1199,86374,125,,,,,,,1.38815,1.38815,2019-06-08,51,Virginia
2020-10-02,VT,202039,201923,68,46,5067,12,,,,,,,0.907835,0.907835,2019-06-08,50,Vermont
2020-10-02,WA,202039,201923,68,23,4231,20,,,,,,,0.543607,0.543607,2019-06-08,53,Washington
2020-10-02,WI,202039,201923,68,209,20138,38,,,,,,,1.03784,1.03784,2019-06-08,55,Wisconsin
2020-10-02,WV,202039,201923,68,25,7953,19,,,,,,,0.314347,0.314347,2019-06-08,54,West Virginia
2020-10-02,WY,202039,201923,68,0,2160,12,,,,,,,0.0,0.0,2019-06-08,56,Wyoming
2020-10-02,AK,202039,201924,67,42,4015,17,,,,,,,1.04608,1.04608,2019-06-15,02,Alaska
2020-10-02,AL,202039,201924,67,387,38300,80,,,,,,,1.01044,1.01044,2019-06-15,01,Alabama
2020-10-02,AR,202039,201924,67,20,1725,8,,,,,,,1.15942,1.15942,2019-06-15,05,Arkansas
2020-10-02,AZ,202039,201924,67,132,10533,21,,,,,,,1.2532,1.2532,2019-06-15,04,Arizona
2020-10-02,CA,202039,201924,67,570,39331,73,,,,,,,1.44924,1.44924,2019-06-15,06,California
2020-10-02,CO,202039,201924,67,701,39999,72,,,,,,,1.75254,1.75254,2019-06-15,08,Colorado
2020-10-02,CT,202039,201924,67,0,439,5,,,,,,,0.0,0.0,2019-06-15,09,Connecticut
2020-10-02,DC,202039,201924,67,186,13159,6,,,,,,,1.41348,1.41348,2019-06-15,11,District of Columbia
2020-10-02,DE,202039,201924,67,1,1312,5,,,,,,,0.0762195,0.0762195,2019-06-15,10,Delaware
2020-10-02,GA,202039,201924,67,957,71988,92,,,,,,,1.32939,1.32939,2019-06-15,13,Georgia
2020-10-02,HI,202039,201924,67,22,1396,16,,,,,,,1.57593,1.57593,2019-06-15,15,Hawaii
2020-10-02,IA,202039,201924,67,13,3678,13,,,,,,,0.353453,0.353453,2019-06-15,19,Iowa
2020-10-02,ID,202039,201924,67,0,256,1,,,,,,,0.0,0.0,2019-06-15,16,Idaho
2020-10-02,IL,202039,201924,67,272,38019,79,,,,,,,0.715432,0.715432,2019-06-15,17,Illinois
2020-10-02,IN,202039,201924,67,31,2764,17,,,,,,,1.12156,1.12156,2019-06-15,18,Indiana
2020-10-02,KS,202039,201924,67,84,10387,19,,,,,,,0.808703,0.808703,2019-06-15,20,Kansas
2020-10-02,KY,202039,201924,67,22,6115,15,,,,,,,0.359771,0.359771,2019-06-15,21,Kentucky
2020-10-02,LA,202039,201924,67,880,48377,93,,,,,,,1.81905,1.81905,2019-06-15,22,Louisiana
2020-10-02,MA,202039,201924,67,394,45919,45,,,,,,,0.858033,0.858033,2019-06-15,25,Massachusetts
2020-10-02,MD,202039,201924,67,17,4592,15,,,,,,,0.370209,0.370209,2019-06-15,24,Maryland
2020-10-02,ME,202039,201924,67,91,12909,35,,,,,,,0.704935,0.704935,2019-06-15,23,Maine
2020-10-02,MI,202039,201924,67,128,22074,77,,,,,,,0.579868,0.579868,2019-06-15,26,Michigan
2020-10-02,MN,202039,201924,67,69,5782,20,,,,,,,1.19336,1.19336,2019-06-15,27,Minnesota
2020-10-02,MO,202039,201924,67,0,1718,14,,,,,,,0.0,0.0,2019-06-15,29,Missouri
2020-10-02,MS,202039,201924,67,207,13363,45,,,,,,,1.54905,1.54905,2019-06-15,28,Mississippi
2020-10-02,MT,202039,201924,67,35,5419,25,,,,,,,0.645876,0.645876,2019-06-15,30,Montana
2020-10-02,US,202039,201924,67,12106,1079343,2206,3506.0,3741.0,,2729.0,1051.0,1079.0,1.11266,1.12161,2019-06-15,US,US
2020-10-02,NC,202039,201924,67,536,94377,140,,,,,,,0.567935,0.567935,2019-06-15,37,North Carolina
2020-10-02,ND,202039,201924,67,12,3301,10,,,,,,,0.363526,0.363526,2019-06-15,38,North Dakota
2020-10-02,NE,202039,201924,67,87,7933,41,,,,,,,1.09668,1.09668,2019-06-15,31,Nebraska
2020-10-02,NH,202039,201924,67,7,1602,13,,,,,,,0.436954,0.436954,2019-06-15,33,New Hampshire
2020-10-02,NJ,202039,201924,67,653,32113,42,,,,,,,2.03344,2.03344,2019-06-15,34,New Jersey
2020-10-02,NM,202039,201924,67,135,16429,43,,,,,,,0.821718,0.821718,2019-06-15,35,New Mexico
2020-10-02,NV,202039,201924,67,83,8889,27,,,,,,,0.933738,0.933738,2019-06-15,32,Nevada
2020-10-02,OH,202039,201924,67,60,8982,27,,,,,,,0.668003,0.668003,2019-06-15,39,Ohio
2020-10-02,OK,202039,201924,67,45,5152,12,,,,,,,0.873447,0.873447,2019-06-15,40,Oklahoma
2020-10-02,OR,202039,201924,67,243,35500,70,,,,,,,0.684507,0.684507,2019-06-15,41,Oregon
2020-10-02,PA,202039,201924,67,321,46864,127,,,,,,,0.684961,0.684961,2019-06-15,42,Pennsylvania
2020-10-02,RI,202039,201924,67,1,3658,22,,,,,,,0.0273373,0.0273373,2019-06-15,44,Rhode Island
2020-10-02,SC,202039,201924,67,140,13677,24,,,,,,,1.02362,1.02362,2019-06-15,45,South Carolina
2020-10-02,SD,202039,201924,67,62,15718,29,,,,,,,0.394452,0.394452,2019-06-15,46,South Dakota
2020-10-02,TN,202039,201924,67,29,4826,50,,,,,,,0.600912,0.600912,2019-06-15,47,Tennessee
2020-10-02,TX,202039,201924,67,461,20432,90,,,,,,,2.25626,2.25626,2019-06-15,48,Texas
2020-10-02,UT,202039,201924,67,315,18596,53,,,,,,,1.69391,1.69391,2019-06-15,49,Utah
2020-10-02,VA,202039,201924,67,1089,88780,131,,,,,,,1.22663,1.22663,2019-06-15,51,Virginia
2020-10-02,VT,202039,201924,67,49,4950,12,,,,,,,0.989899,0.989899,2019-06-15,50,Vermont
2020-10-02,WA,202039,201924,67,13,3792,9,,,,,,,0.342827,0.342827,2019-06-15,53,Washington
2020-10-02,WI,202039,201924,67,198,19652,38,,,,,,,1.00753,1.00753,2019-06-15,55,Wisconsin
2020-10-02,WV,202039,201924,67,30,6156,17,,,,,,,0.487329,0.487329,2019-06-15,54,West Virginia
2020-10-02,WY,202039,201924,67,2,2276,12,,,,,,,0.0878735,0.0878735,2019-06-15,56,Wyoming
2020-10-02,AK,202039,201925,66,53,3831,17,,,,,,,1.38345,1.38345,2019-06-22,02,Alaska
2020-10-02,AL,202039,201925,66,364,36139,80,,,,,,,1.00722,1.00722,2019-06-22,01,Alabama
2020-10-02,AR,202039,201925,66,10,1595,7,,,,,,,0.626959,0.626959,2019-06-22,05,Arkansas
2020-10-02,AZ,202039,201925,66,124,10224,20,,,,,,,1.21283,1.21283,2019-06-22,04,Arizona
2020-10-02,CA,202039,201925,66,474,37931,76,,,,,,,1.24964,1.24964,2019-06-22,06,California
2020-10-02,CO,202039,201925,66,589,39515,72,,,,,,,1.49057,1.49057,2019-06-22,08,Colorado
2020-10-02,CT,202039,201925,66,0,378,5,,,,,,,0.0,0.0,2019-06-22,09,Connecticut
2020-10-02,DC,202039,201925,66,122,2649,2,,,,,,,4.60551,4.60551,2019-06-22,11,District of Columbia
2020-10-02,DE,202039,201925,66,0,1185,5,,,,,,,0.0,0.0,2019-06-22,10,Delaware
2020-10-02,GA,202039,201925,66,816,74486,93,,,,,,,1.09551,1.09551,2019-06-22,13,Georgia
2020-10-02,HI,202039,201925,66,32,1491,16,,,,,,,2.14621,2.14621,2019-06-22,15,Hawaii
2020-10-02,IA,202039,201925,66,7,3571,13,,,,,,,0.196024,0.196024,2019-06-22,19,Iowa
2020-10-02,ID,202039,201925,66,0,230,1,,,,,,,0.0,0.0,2019-06-22,16,Idaho
2020-10-02,IL,202039,201925,66,219,38208,79,,,,,,,0.573178,0.573178,2019-06-22,17,Illinois
2020-10-02,IN,202039,201925,66,22,2693,18,,,,,,,0.816933,0.816933,2019-06-22,18,Indiana
2020-10-02,KS,202039,201925,66,66,10306,18,,,,,,,0.640404,0.640404,2019-06-22,20,Kansas
2020-10-02,KY,202039,201925,66,31,6199,15,,,,,,,0.500081,0.500081,2019-06-22,21,Kentucky
2020-10-02,LA,202039,201925,66,857,48036,93,,,,,,,1.78408,1.78408,2019-06-22,22,Louisiana
2020-10-02,MA,202039,201925,66,381,46135,44,,,,,,,0.825837,0.825837,2019-06-22,25,Massachusetts
2020-10-02,MD,202039,201925,66,1,3905,13,,,,,,,0.0256082,0.0256082,2019-06-22,24,Maryland
2020-10-02,ME,202039,201925,66,81,13216,35,,,,,,,0.612893,0.612893,2019-06-22,23,Maine
2020-10-02,MI,202039,201925,66,84,19722,71,,,,,,,0.42592,0.42592,2019-06-22,26,Michigan
2020-10-02,MN,202039,201925,66,76,5240,21,,,,,,,1.45038,1.45038,2019-06-22,27,Minnesota
2020-10-02,MO,202039,201925,66,1,1676,14,,,,,,,0.0596659,0.0596659,2019-06-22,29,Missouri
2020-10-02,MS,202039,201925,66,182,15097,46,,,,,,,1.20554,1.20554,2019-06-22,28,Mississippi
2020-10-02,MT,202039,201925,66,24,5732,25,,,,,,,0.418702,0.418702,2019-06-22,30,Montana
2020-10-02,US,202039,201925,66,10695,1056024,2159,3056.0,3288.0,,2425.0,998.0,928.0,0.991888,1.01276,2019-06-22,US,US
2020-10-02,NC,202039,201925,66,506,95512,139,,,,,,,0.529776,0.529776,2019-06-22,37,North Carolina
2020-10-02,ND,202039,201925,66,25,3284,11,,,,,,,0.761267,0.761267,2019-06-22,38,North Dakota
2020-10-02,NE,202039,201925,66,84,8161,42,,,,,,,1.02929,1.02929,2019-06-22,31,Nebraska
2020-10-02,NH,202039,201925,66,12,1560,13,,,,,,,0.769231,0.769231,2019-06-22,33,New Hampshire
2020-10-02,NJ,202039,201925,66,573,32180,42,,,,,,,1.78061,1.78061,2019-06-22,34,New Jersey
2020-10-02,NM,202039,201925,66,114,17137,44,,,,,,,0.665227,0.665227,2019-06-22,35,New Mexico
2020-10-02,NV,202039,201925,66,64,9049,28,,,,,,,0.70726,0.70726,2019-06-22,32,Nevada
2020-10-02,OH,202039,201925,66,67,10688,30,,,,,,,0.626871,0.626871,2019-06-22,39,Ohio
2020-10-02,OK,202039,201925,66,31,5583,14,,,,,,,0.555257,0.555257,2019-06-22,40,Oklahoma
2020-10-02,OR,202039,201925,66,238,33875,71,,,,,,,0.702583,0.702583,2019-06-22,41,Oregon
2020-10-02,PA,202039,201925,66,327,47362,124,,,,,,,0.690427,0.690427,2019-06-22,42,Pennsylvania
2020-10-02,RI,202039,201925,66,4,3725,23,,,,,,,0.107383,0.107383,2019-06-22,44,Rhode Island
2020-10-02,SC,202039,201925,66,103,13483,23,,,,,,,0.763925,0.763925,2019-06-22,45,South Carolina
2020-10-02,SD,202039,201925,66,66,15311,30,,,,,,,0.431063,0.431063,2019-06-22,46,South Dakota
2020-10-02,TN,202039,201925,66,13,4540,45,,,,,,,0.286344,0.286344,2019-06-22,47,Tennessee
2020-10-02,TX,202039,201925,66,407,20435,96,,,,,,,1.99168,1.99168,2019-06-22,48,Texas
2020-10-02,UT,202039,201925,66,276,17968,53,,,,,,,1.53606,1.53606,2019-06-22,49,Utah
2020-10-02,VA,202039,201925,66,1020,87810,127,,,,,,,1.1616,1.1616,2019-06-22,51,Virginia
2020-10-02,VT,202039,201925,66,41,4980,12,,,,,,,0.823293,0.823293,2019-06-22,50,Vermont
2020-10-02,WA,202039,201925,66,10,3843,9,,,,,,,0.260213,0.260213,2019-06-22,53,Washington
2020-10-02,WI,202039,201925,66,171,19300,37,,,,,,,0.88601,0.88601,2019-06-22,55,Wisconsin
2020-10-02,WV,202039,201925,66,37,6228,16,,,,,,,0.594091,0.594091,2019-06-22,54,West Virginia
2020-10-02,WY,202039,201925,66,2,2139,12,,,,,,,0.0935016,0.0935016,2019-06-22,56,Wyoming
2020-10-02,AK,202039,201926,65,58,4453,17,,,,,,,1.30249,1.30249,2019-06-29,02,Alaska
2020-10-02,AL,202039,201926,65,292,36141,78,,,,,,,0.807947,0.807947,2019-06-29,01,Alabama
2020-10-02,AR,202039,201926,65,10,1694,7,,,,,,,0.590319,0.590319,2019-06-29,05,Arkansas
2020-10-02,AZ,202039,201926,65,124,10433,21,,,,,,,1.18854,1.18854,2019-06-29,04,Arizona
2020-10-02,CA,202039,201926,65,465,37978,74,,,,,,,1.22439,1.22439,2019-06-29,06,California
2020-10-02,CO,202039,201926,65,543,39651,72,,,,,,,1.36945,1.36945,2019-06-29,08,Colorado
2020-10-02,CT,202039,201926,65,0,177,4,,,,,,,0.0,0.0,2019-06-29,09,Connecticut
2020-10-02,DC,202039,201926,65,178,13430,6,,,,,,,1.32539,1.32539,2019-06-29,11,District of Columbia
2020-10-02,DE,202039,201926,65,0,1214,5,,,,,,,0.0,0.0,2019-06-29,10,Delaware
2020-10-02,GA,202039,201926,65,803,74230,93,,,,,,,1.08177,1.08177,2019-06-29,13,Georgia
